2025-12-16 17:03:42,170 - Epoch 99/2000: Train Loss=0.0207, Train Acc=0.0221, Val Loss=0.0260, Val Acc=0.0135, Val F1=0.0216, LR=0.000002
2025-12-16 17:03:42,391 - Epoch 100/2000: Train Loss=0.0115, Train Acc=0.0351, Val Loss=0.0259, Val Acc=0.0135, Val F1=0.0217, LR=0.000001
2025-12-16 17:03:42,612 - Epoch 101/2000: Train Loss=0.0339, Train Acc=0.0207, Val Loss=0.0258, Val Acc=0.0135, Val F1=0.0217, LR=0.000001
2025-12-16 17:03:42,839 - Epoch 102/2000: Train Loss=0.0200, Train Acc=0.0312, Val Loss=0.0257, Val Acc=0.0135, Val F1=0.0218, LR=0.000001
2025-12-16 17:03:43,062 - Epoch 103/2000: Train Loss=0.0098, Train Acc=0.0377, Val Loss=0.0256, Val Acc=0.0135, Val F1=0.0216, LR=0.000002
2025-12-16 17:03:43,285 - Epoch 104/2000: Train Loss=0.0130, Train Acc=0.0346, Val Loss=0.0255, Val Acc=0.0135, Val F1=0.0217, LR=0.000003
2025-12-16 17:03:43,508 - Epoch 105/2000: Train Loss=0.0290, Train Acc=0.0237, Val Loss=0.0254, Val Acc=0.0149, Val F1=0.0244, LR=0.000005
2025-12-16 17:03:43,732 - Epoch 106/2000: Train Loss=0.0126, Train Acc=0.0342, Val Loss=0.0253, Val Acc=0.0149, Val F1=0.0242, LR=0.000007
2025-12-16 17:03:43,952 - Epoch 107/2000: Train Loss=0.0100, Train Acc=0.0379, Val Loss=0.0252, Val Acc=0.0157, Val F1=0.0267, LR=0.000010
2025-12-16 17:03:44,173 - Epoch 108/2000: Train Loss=0.0107, Train Acc=0.0364, Val Loss=0.0251, Val Acc=0.0157, Val F1=0.0268, LR=0.000013
2025-12-16 17:03:44,397 - Epoch 109/2000: Train Loss=0.0099, Train Acc=0.0375, Val Loss=0.0250, Val Acc=0.0157, Val F1=0.0267, LR=0.000017
2025-12-16 17:03:44,619 - Epoch 110/2000: Train Loss=0.0232, Train Acc=0.0290, Val Loss=0.0249, Val Acc=0.0157, Val F1=0.0267, LR=0.000021
2025-12-16 17:03:44,843 - Epoch 111/2000: Train Loss=0.0107, Train Acc=0.0342, Val Loss=0.0248, Val Acc=0.0157, Val F1=0.0270, LR=0.000025
2025-12-16 17:03:45,065 - Epoch 112/2000: Train Loss=0.0200, Train Acc=0.0272, Val Loss=0.0247, Val Acc=0.0157, Val F1=0.0271, LR=0.000031
2025-12-16 17:03:45,285 - Epoch 113/2000: Train Loss=0.0288, Train Acc=0.0246, Val Loss=0.0246, Val Acc=0.0157, Val F1=0.0270, LR=0.000036
2025-12-16 17:03:45,507 - Epoch 114/2000: Train Loss=0.0142, Train Acc=0.0355, Val Loss=0.0245, Val Acc=0.0157, Val F1=0.0270, LR=0.000042
2025-12-16 17:03:45,744 - Epoch 115/2000: Train Loss=0.0113, Train Acc=0.0321, Val Loss=0.0244, Val Acc=0.0157, Val F1=0.0271, LR=0.000049
2025-12-16 17:03:45,983 - Epoch 116/2000: Train Loss=0.0209, Train Acc=0.0327, Val Loss=0.0243, Val Acc=0.0157, Val F1=0.0270, LR=0.000055
2025-12-16 17:03:46,217 - Epoch 117/2000: Train Loss=0.0099, Train Acc=0.0366, Val Loss=0.0242, Val Acc=0.0157, Val F1=0.0269, LR=0.000063
2025-12-16 17:03:46,455 - Epoch 118/2000: Train Loss=0.0216, Train Acc=0.0249, Val Loss=0.0242, Val Acc=0.0157, Val F1=0.0269, LR=0.000071
2025-12-16 17:03:46,683 - Epoch 119/2000: Train Loss=0.0113, Train Acc=0.0349, Val Loss=0.0241, Val Acc=0.0157, Val F1=0.0269, LR=0.000079
2025-12-16 17:03:46,921 - Epoch 120/2000: Train Loss=0.0101, Train Acc=0.0356, Val Loss=0.0240, Val Acc=0.0157, Val F1=0.0269, LR=0.000087
2025-12-16 17:03:47,159 - Epoch 121/2000: Train Loss=0.0323, Train Acc=0.0192, Val Loss=0.0239, Val Acc=0.0164, Val F1=0.0283, LR=0.000096
2025-12-16 17:03:47,402 - Epoch 122/2000: Train Loss=0.0110, Train Acc=0.0334, Val Loss=0.0238, Val Acc=0.0164, Val F1=0.0281, LR=0.000106
2025-12-16 17:03:47,628 - Epoch 123/2000: Train Loss=0.0161, Train Acc=0.0274, Val Loss=0.0237, Val Acc=0.0164, Val F1=0.0278, LR=0.000116
2025-12-16 17:03:47,857 - Epoch 124/2000: Train Loss=0.0122, Train Acc=0.0322, Val Loss=0.0237, Val Acc=0.0164, Val F1=0.0276, LR=0.000126
2025-12-16 17:03:48,095 - Epoch 125/2000: Train Loss=0.0125, Train Acc=0.0303, Val Loss=0.0236, Val Acc=0.0164, Val F1=0.0277, LR=0.000136
2025-12-16 17:03:48,327 - Epoch 126/2000: Train Loss=0.0119, Train Acc=0.0314, Val Loss=0.0235, Val Acc=0.0171, Val F1=0.0285, LR=0.000147
2025-12-16 17:03:48,568 - Epoch 127/2000: Train Loss=0.0115, Train Acc=0.0315, Val Loss=0.0234, Val Acc=0.0171, Val F1=0.0283, LR=0.000159
2025-12-16 17:03:48,801 - Epoch 128/2000: Train Loss=0.0216, Train Acc=0.0279, Val Loss=0.0233, Val Acc=0.0171, Val F1=0.0281, LR=0.000170
2025-12-16 17:03:49,039 - Epoch 129/2000: Train Loss=0.0131, Train Acc=0.0292, Val Loss=0.0233, Val Acc=0.0171, Val F1=0.0284, LR=0.000182
2025-12-16 17:03:49,279 - Epoch 130/2000: Train Loss=0.0112, Train Acc=0.0299, Val Loss=0.0232, Val Acc=0.0164, Val F1=0.0245, LR=0.000194
2025-12-16 17:03:49,517 - Epoch 131/2000: Train Loss=0.0152, Train Acc=0.0286, Val Loss=0.0231, Val Acc=0.0164, Val F1=0.0242, LR=0.000207
2025-12-16 17:03:49,746 - Epoch 132/2000: Train Loss=0.0112, Train Acc=0.0306, Val Loss=0.0230, Val Acc=0.0171, Val F1=0.0254, LR=0.000220
2025-12-16 17:03:49,975 - Epoch 133/2000: Train Loss=0.0101, Train Acc=0.0313, Val Loss=0.0230, Val Acc=0.0171, Val F1=0.0255, LR=0.000233
2025-12-16 17:03:50,206 - Epoch 134/2000: Train Loss=0.0134, Train Acc=0.0282, Val Loss=0.0229, Val Acc=0.0171, Val F1=0.0253, LR=0.000246
2025-12-16 17:03:50,434 - Epoch 135/2000: Train Loss=0.0191, Train Acc=0.0253, Val Loss=0.0228, Val Acc=0.0171, Val F1=0.0253, LR=0.000260
2025-12-16 17:03:50,665 - Epoch 136/2000: Train Loss=0.0100, Train Acc=0.0345, Val Loss=0.0227, Val Acc=0.0171, Val F1=0.0250, LR=0.000274
2025-12-16 17:03:50,893 - Epoch 137/2000: Train Loss=0.0131, Train Acc=0.0314, Val Loss=0.0227, Val Acc=0.0171, Val F1=0.0249, LR=0.000288
2025-12-16 17:03:51,124 - Epoch 138/2000: Train Loss=0.0099, Train Acc=0.0374, Val Loss=0.0226, Val Acc=0.0164, Val F1=0.0238, LR=0.000302
2025-12-16 17:03:51,352 - Epoch 139/2000: Train Loss=0.0124, Train Acc=0.0323, Val Loss=0.0225, Val Acc=0.0164, Val F1=0.0238, LR=0.000317
2025-12-16 17:03:51,582 - Epoch 140/2000: Train Loss=0.0097, Train Acc=0.0384, Val Loss=0.0224, Val Acc=0.0171, Val F1=0.0247, LR=0.000331
2025-12-16 17:03:51,810 - Epoch 141/2000: Train Loss=0.0185, Train Acc=0.0351, Val Loss=0.0224, Val Acc=0.0171, Val F1=0.0246, LR=0.000346
2025-12-16 17:03:52,039 - Epoch 142/2000: Train Loss=0.0095, Train Acc=0.0400, Val Loss=0.0223, Val Acc=0.0171, Val F1=0.0245, LR=0.000361
2025-12-16 17:03:52,267 - Epoch 143/2000: Train Loss=0.0095, Train Acc=0.0398, Val Loss=0.0222, Val Acc=0.0171, Val F1=0.0244, LR=0.000376
2025-12-16 17:03:52,502 - Epoch 144/2000: Train Loss=0.0309, Train Acc=0.0188, Val Loss=0.0221, Val Acc=0.0171, Val F1=0.0240, LR=0.000392
2025-12-16 17:03:52,736 - Epoch 145/2000: Train Loss=0.0104, Train Acc=0.0351, Val Loss=0.0221, Val Acc=0.0171, Val F1=0.0237, LR=0.000407
2025-12-16 17:03:52,968 - Epoch 146/2000: Train Loss=0.0093, Train Acc=0.0402, Val Loss=0.0220, Val Acc=0.0185, Val F1=0.0257, LR=0.000422
2025-12-16 17:03:53,208 - Epoch 147/2000: Train Loss=0.0093, Train Acc=0.0391, Val Loss=0.0219, Val Acc=0.0185, Val F1=0.0254, LR=0.000438
2025-12-16 17:03:53,438 - Epoch 148/2000: Train Loss=0.0150, Train Acc=0.0319, Val Loss=0.0219, Val Acc=0.0185, Val F1=0.0252, LR=0.000453
2025-12-16 17:03:53,669 - Epoch 149/2000: Train Loss=0.0178, Train Acc=0.0286, Val Loss=0.0218, Val Acc=0.0185, Val F1=0.0249, LR=0.000469
2025-12-16 17:03:53,899 - Epoch 150/2000: Train Loss=0.0093, Train Acc=0.0368, Val Loss=0.0217, Val Acc=0.0185, Val F1=0.0247, LR=0.000485
2025-12-16 17:03:54,130 - Epoch 151/2000: Train Loss=0.0095, Train Acc=0.0375, Val Loss=0.0216, Val Acc=0.0185, Val F1=0.0247, LR=0.000500
2025-12-16 17:03:54,365 - Epoch 152/2000: Train Loss=0.0088, Train Acc=0.0385, Val Loss=0.0216, Val Acc=0.0185, Val F1=0.0246, LR=0.000516
2025-12-16 17:03:54,598 - Epoch 153/2000: Train Loss=0.0086, Train Acc=0.0404, Val Loss=0.0215, Val Acc=0.0185, Val F1=0.0245, LR=0.000532
2025-12-16 17:03:54,831 - Epoch 154/2000: Train Loss=0.0188, Train Acc=0.0302, Val Loss=0.0214, Val Acc=0.0185, Val F1=0.0243, LR=0.000548
2025-12-16 17:03:55,063 - Epoch 155/2000: Train Loss=0.0116, Train Acc=0.0403, Val Loss=0.0214, Val Acc=0.0185, Val F1=0.0242, LR=0.000563
2025-12-16 17:03:55,297 - Epoch 156/2000: Train Loss=0.0137, Train Acc=0.0307, Val Loss=0.0213, Val Acc=0.0185, Val F1=0.0241, LR=0.000579
2025-12-16 17:03:55,526 - Epoch 157/2000: Train Loss=0.0130, Train Acc=0.0309, Val Loss=0.0212, Val Acc=0.0185, Val F1=0.0239, LR=0.000594
2025-12-16 17:03:55,757 - Epoch 158/2000: Train Loss=0.0092, Train Acc=0.0417, Val Loss=0.0212, Val Acc=0.0185, Val F1=0.0237, LR=0.000609
2025-12-16 17:03:55,987 - Epoch 159/2000: Train Loss=0.0094, Train Acc=0.0403, Val Loss=0.0211, Val Acc=0.0185, Val F1=0.0237, LR=0.000625
